Index       TIME              V(IN)            V(IN1)            V(OUT)            V(VDD)            V(GATE)           V(OUT)            I(V_IN)          I(V_VDD)          I(R_LOAD)    
139      6.01075000e-10   -6.80000000e-01   -7.74730891e-01    5.59951001e-02    1.00000000e+00    0.00000000e+00    5.59951001e-02   -9.47308909e-05   -1.00000000e-03    5.59951001e-05
140      6.01100000e-10   -6.40000000e-01   -7.57399942e-01    5.59951026e-02    1.00000000e+00    0.00000000e+00    5.59951026e-02   -1.17399942e-04   -1.00000000e-03    5.59951026e-05
141      6.01125000e-10   -6.00000000e-01   -7.36644673e-01    5.59951050e-02    1.00000000e+00    0.00000000e+00    5.59951050e-02   -1.36644673e-04   -1.00000000e-03    5.59951050e-05
142      6.01150000e-10   -5.60000000e-01   -7.12982353e-01    5.59951074e-02    1.00000000e+00    0.00000000e+00    5.59951074e-02   -1.52982353e-04   -1.00000000e-03    5.59951074e-05
143      6.01200000e-10   -4.80000000e-01   -6.58773877e-01    5.59951123e-02    1.00000000e+00    0.00000000e+00    5.59951123e-02   -1.78773877e-04   -1.00000000e-03    5.59951123e-05
144      6.01250000e-10   -4.00000000e-01   -5.97320610e-01    5.59951172e-02    1.00000000e+00    0.00000000e+00    5.59951172e-02   -1.97320610e-04   -1.00000000e-03    5.59951172e-05
145      6.01300000e-10   -3.20000000e-01   -5.30657604e-01    5.59951221e-02    1.00000000e+00    0.00000000e+00    5.59951221e-02   -2.10657604e-04   -1.00000000e-03    5.59951221e-05
146      6.01350000e-10   -2.40000000e-01   -4.60248264e-01    5.59951270e-02    1.00000000e+00    0.00000000e+00    5.59951270e-02   -2.20248264e-04   -1.00000000e-03    5.59951270e-05
147      6.01450000e-10   -8.00000000e-02   -3.12342921e-01    5.59951367e-02    1.00000000e+00    0.00000000e+00    5.59951367e-02   -2.32342921e-04   -1.00000000e-03    5.59951367e-05
148      6.01650000e-10    2.40000000e-01   -2.19082248e-03    5.59951561e-02    1.00000000e+00    0.00000000e+00    5.59951561e-02   -2.42190822e-04   -1.00000000e-03    5.59951561e-05
149      6.02000000e-10    8.00000000e-01    5.55024279e-01    5.56045571e-02    1.00000000e+00    0.00000000e+00    5.56045571e-02   -2.44975721e-04   -1.00000000e-03    5.56045571e-05
150      6.02010101e-10    8.00000000e-01    5.70195553e-01    5.55820157e-02    1.00000000e+00    0.00000000e+00    5.55820157e-02   -2.29804447e-04   -1.00000000e-03    5.55820157e-05
151      6.02017449e-10    8.00000000e-01    5.80726953e-01    5.55656191e-02    1.00000000e+00    0.00000000e+00    5.55656191e-02   -2.19273047e-04   -1.00000000e-03    5.55656191e-05
152      6.02024798e-10    8.00000000e-01    5.91011379e-01    5.55492237e-02    1.00000000e+00    0.00000000e+00    5.55492237e-02   -2.08988621e-04   -1.00000000e-03    5.55492237e-05
153      6.02039494e-10    8.00000000e-01    6.10166297e-01    5.55164401e-02    1.00000000e+00    0.00000000e+00    5.55164401e-02   -1.89833703e-04   -1.00000000e-03    5.55164401e-05
154      6.02054191e-10    8.00000000e-01    6.27565562e-01    5.54836662e-02    1.00000000e+00    0.00000000e+00    5.54836662e-02   -1.72434438e-04   -1.00000000e-03    5.54836662e-05
155      6.02083585e-10    8.00000000e-01    6.57789524e-01    5.54181472e-02    1.00000000e+00    0.00000000e+00    5.54181472e-02   -1.42210476e-04   -1.00000000e-03    5.54181472e-05
156      6.02112979e-10    8.00000000e-01    6.82715882e-01    5.53526667e-02    1.00000000e+00    0.00000000e+00    5.53526667e-02   -1.17284118e-04   -1.00000000e-03    5.53526667e-05
157      6.02142372e-10    8.00000000e-01    7.03273192e-01    5.52872247e-02    1.00000000e+00    0.00000000e+00    5.52872247e-02   -9.67268075e-05   -1.00000000e-03    5.52872247e-05
158      6.02171766e-10    8.00000000e-01    7.20227253e-01    5.52218211e-02    1.00000000e+00    0.00000000e+00    5.52218211e-02   -7.97727468e-05   -1.00000000e-03    5.52218211e-05
159      6.02201160e-10    8.00000000e-01    7.34209636e-01    5.51564560e-02    1.00000000e+00    0.00000000e+00    5.51564560e-02   -6.57903642e-05   -1.00000000e-03    5.51564560e-05
160      6.02259947e-10    8.00000000e-01    7.55414417e-01    5.50258410e-02    1.00000000e+00    0.00000000e+00    5.50258410e-02   -4.45855827e-05   -1.00000000e-03    5.50258410e-05
161      6.02377522e-10    8.00000000e-01    7.80166117e-01    5.47650711e-02    1.00000000e+00    0.00000000e+00    5.47650711e-02   -1.98338825e-05   -1.00000000e-03    5.47650711e-05
162      6.02495096e-10    8.00000000e-01    7.91176825e-01    5.45049137e-02    1.00000000e+00    0.00000000e+00    5.45049137e-02   -8.82317535e-06   -1.00000000e-03    5.45049137e-05
163      6.02612671e-10    8.00000000e-01    7.96074899e-01    5.42453673e-02    1.00000000e+00    0.00000000e+00    5.42453673e-02   -3.92510078e-06   -1.00000000e-03    5.42453673e-05
164      6.02847820e-10    8.00000000e-01    7.99485874e-01    5.37281012e-02    1.00000000e+00    0.00000000e+00    5.37281012e-02   -5.14125540e-07   -1.00000000e-03    5.37281012e-05
165      6.03082969e-10    8.00000000e-01    7.99932464e-01    5.32132621e-02    1.00000000e+00    0.00000000e+00    5.32132621e-02   -6.75355559e-08   -1.00000000e-03    5.32132621e-05
166      6.03553268e-10    8.00000000e-01    8.00013983e-01    5.21908138e-02    1.00000000e+00    0.00000000e+00    5.21908138e-02    1.39832551e-08   -1.00000000e-03    5.21908138e-05
167      6.04023567e-10    8.00000000e-01    7.99996730e-01    5.11779376e-02    1.00000000e+00    0.00000000e+00    5.11779376e-02   -3.26959594e-09   -1.00000000e-03    5.11779376e-05
168      6.04964164e-10    8.00000000e-01    8.00001278e-01    4.91805001e-02    1.00000000e+00    0.00000000e+00    4.91805001e-02    1.27815515e-09   -1.00000000e-03    4.91805001e-05
169      6.06845358e-10    8.00000000e-01    7.99998639e-01    4.52962706e-02    1.00000000e+00    0.00000000e+00    4.52962706e-02   -1.36082984e-09   -1.00000000e-03    4.52962706e-05
170      6.08726553e-10    8.00000000e-01    8.00000540e-01    4.15554825e-02    1.00000000e+00    0.00000000e+00    4.15554825e-02    5.39737832e-10   -1.00000000e-03    4.15554825e-05
171      6.10607747e-10    8.00000000e-01    7.99999171e-01    3.79528387e-02    1.00000000e+00    0.00000000e+00    3.79528387e-02   -8.29030317e-10   -1.00000000e-03    3.79528387e-05
172      6.14370136e-10    8.00000000e-01    8.00000231e-01    3.11394430e-02    1.00000000e+00    0.00000000e+00    3.11394430e-02    2.30885057e-10   -1.00000000e-03    3.11394430e-05
173      6.18132525e-10    8.00000000e-01    7.99999330e-01    2.48201500e-02    1.00000000e+00    0.00000000e+00    2.48201500e-02   -6.69589483e-10   -1.00000000e-03    2.48201500e-05
174      6.21894914e-10    8.00000000e-01    8.00000095e-01    1.89591279e-02    1.00000000e+00    0.00000000e+00    1.89591279e-02    9.54275963e-11   -1.00000000e-03    1.89591279e-05
175      6.25657302e-10    8.00000000e-01    7.99999445e-01    1.35231431e-02    1.00000000e+00    0.00000000e+00    1.35231431e-02   -5.54509724e-10   -1.00000000e-03    1.35231431e-05
176      6.29419691e-10    8.00000000e-01    7.99999998e-01    8.48137221e-03    1.00000000e+00    0.00000000e+00    8.48137221e-03   -2.34195442e-12   -1.00000000e-03    8.48137221e-06
177      6.33182080e-10    8.00000000e-01    7.99999529e-01    3.80522710e-03    1.00000000e+00    0.00000000e+00    3.80522710e-03   -4.71448544e-10   -1.00000000e-03    3.80522710e-06
178      6.36944469e-10    8.00000000e-01    7.99999927e-01   -5.31807151e-04    1.00000000e+00    0.00000000e+00   -5.31807151e-04   -7.29094297e-11   -1.00000000e-03   -5.31807151e-07
179      6.40706858e-10    8.00000000e-01    7.99999589e-01   -4.55432264e-03    1.00000000e+00    0.00000000e+00   -4.55432264e-03   -4.11497474e-10   -1.00000000e-03   -4.55432264e-06
180      6.44469246e-10    8.00000000e-01    7.99999876e-01   -8.28512806e-03    1.00000000e+00    0.00000000e+00   -8.28512806e-03   -1.23843211e-10   -1.00000000e-03   -8.28512806e-06
181      6.48231635e-10    8.00000000e-01    7.99999632e-01   -1.17453780e-02    1.00000000e+00    0.00000000e+00   -1.17453780e-02   -3.68226635e-10   -1.00000000e-03   -1.17453780e-05
182      6.51994024e-10    8.00000000e-01    7.99999839e-01   -1.49546930e-02    1.00000000e+00    0.00000000e+00   -1.49546930e-02   -1.60605943e-10   -1.00000000e-03   -1.49546930e-05
183      6.55756413e-10    8.00000000e-01    7.99999663e-01   -1.79312706e-02    1.00000000e+00    0.00000000e+00   -1.79312706e-02   -3.36995116e-10   -1.00000000e-03   -1.79312706e-05
184      6.59518802e-10    8.00000000e-01    7.99999813e-01   -2.06919889e-02    1.00000000e+00    0.00000000e+00   -2.06919889e-02   -1.87140409e-10   -1.00000000e-03   -2.06919889e-05
185      6.63281190e-10    8.00000000e-01    7.99999686e-01   -2.32525018e-02    1.00000000e+00    0.00000000e+00   -2.32525018e-02   -3.14453241e-10   -1.00000000e-03   -2.32525018e-05
186      6.67043579e-10    8.00000000e-01    7.99999794e-01   -2.56273280e-02    1.00000000e+00    0.00000000e+00   -2.56273280e-02   -2.06292400e-10   -1.00000000e-03   -2.56273280e-05
187      6.70805968e-10    8.00000000e-01    7.99999702e-01   -2.78299335e-02    1.00000000e+00    0.00000000e+00   -2.78299335e-02   -2.98183307e-10   -1.00000000e-03   -2.78299335e-05
188      6.74568357e-10    8.00000000e-01    7.99999780e-01   -2.98728075e-02    1.00000000e+00    0.00000000e+00   -2.98728075e-02   -2.20115928e-10   -1.00000000e-03   -2.98728075e-05
189      6.78330746e-10    8.00000000e-01    7.99999714e-01   -3.17675336e-02    1.00000000e+00    0.00000000e+00   -3.17675336e-02   -2.86440285e-10   -1.00000000e-03   -3.17675336e-05
190      6.82093135e-10    8.00000000e-01    7.99999770e-01   -3.35248556e-02    1.00000000e+00    0.00000000e+00   -3.35248556e-02   -2.30093522e-10   -1.00000000e-03   -3.35248556e-05
191      6.89617912e-10    8.00000000e-01    7.99999720e-01   -3.66705577e-02    1.00000000e+00    0.00000000e+00   -3.66705577e-02   -2.79835577e-10   -1.00000000e-03   -3.66705577e-05
192      6.97142690e-10    8.00000000e-01    7.99999766e-01   -3.93759761e-02    1.00000000e+00    0.00000000e+00   -3.93759761e-02   -2.33982124e-10   -1.00000000e-03   -3.93759761e-05
193      7.04667467e-10    8.00000000e-01    7.99999724e-01   -4.17027344e-02    1.00000000e+00    0.00000000e+00   -4.17027344e-02   -2.76253074e-10   -1.00000000e-03   -4.17027344e-05
194      7.12192245e-10    8.00000000e-01    7.99999763e-01   -4.37038312e-02    1.00000000e+00    0.00000000e+00   -4.37038312e-02   -2.37286834e-10   -1.00000000e-03   -4.37038312e-05
195      7.19717023e-10    8.00000000e-01    7.99999727e-01   -4.54248473e-02    1.00000000e+00    0.00000000e+00   -4.54248473e-02   -2.73208829e-10   -1.00000000e-03   -4.54248473e-05
196      7.27241800e-10    8.00000000e-01    7.99999760e-01   -4.69049837e-02    1.00000000e+00    0.00000000e+00   -4.69049837e-02   -2.40095353e-10   -1.00000000e-03   -4.69049837e-05
197      7.34766578e-10    8.00000000e-01    7.99999729e-01   -4.81779550e-02    1.00000000e+00    0.00000000e+00   -4.81779550e-02   -2.70621996e-10   -1.00000000e-03   -4.81779550e-05
198      7.42291356e-10    8.00000000e-01    7.99999758e-01   -4.92727566e-02    1.00000000e+00    0.00000000e+00   -4.92727566e-02   -2.42482207e-10   -1.00000000e-03   -4.92727566e-05
199      7.49816133e-10    8.00000000e-01    7.99999732e-01   -5.02143258e-02    1.00000000e+00    0.00000000e+00   -5.02143258e-02   -2.68423874e-10   -1.00000000e-03   -5.02143258e-05
200      7.59816133e-10    8.00000000e-01    7.99999756e-01   -5.12662666e-02    1.00000000e+00    0.00000000e+00   -5.12662666e-02   -2.44277357e-10   -1.00000000e-03   -5.12662666e-05
201      7.69816133e-10    8.00000000e-01    7.99999733e-01   -5.21269454e-02    1.00000000e+00    0.00000000e+00   -5.21269454e-02   -2.66991452e-10   -1.00000000e-03   -5.21269454e-05
202      7.79816133e-10    8.00000000e-01    7.99999754e-01   -5.28311371e-02    1.00000000e+00    0.00000000e+00   -5.28311371e-02   -2.45627659e-10   -1.00000000e-03   -5.28311371e-05
203      7.89816133e-10    8.00000000e-01    7.99999734e-01   -5.34072940e-02    1.00000000e+00    0.00000000e+00   -5.34072940e-02   -2.65724276e-10   -1.00000000e-03   -5.34072940e-05
204      7.99816133e-10    8.00000000e-01    7.99999753e-01   -5.38786951e-02    1.00000000e+00    0.00000000e+00   -5.38786951e-02   -2.46822527e-10   -1.00000000e-03   -5.38786951e-05
205      8.09816133e-10    8.00000000e-01    7.99999735e-01   -5.42643869e-02    1.00000000e+00    0.00000000e+00   -5.42643869e-02   -2.64603304e-10   -1.00000000e-03   -5.42643869e-05
206      8.19816133e-10    8.00000000e-01    7.99999752e-01   -5.45799529e-02    1.00000000e+00    0.00000000e+00   -5.45799529e-02   -2.47879873e-10   -1.00000000e-03   -5.45799529e-05
207      8.29816133e-10    8.00000000e-01    7.99999736e-01   -5.48381433e-02    1.00000000e+00    0.00000000e+00   -5.48381433e-02   -2.63611687e-10   -1.00000000e-03   -5.48381433e-05
208      8.39816133e-10    8.00000000e-01    7.99999751e-01   -5.50493900e-02    1.00000000e+00    0.00000000e+00   -5.50493900e-02   -2.48815546e-10   -1.00000000e-03   -5.50493900e-05
209      8.49816133e-10    8.00000000e-01    7.99999737e-01   -5.52222282e-02    1.00000000e+00    0.00000000e+00   -5.52222282e-02   -2.62734518e-10   -1.00000000e-03   -5.52222282e-05
210      8.59816133e-10    8.00000000e-01    7.99999750e-01   -5.53636412e-02    1.00000000e+00    0.00000000e+00   -5.53636412e-02   -2.49643567e-10   -1.00000000e-03   -5.53636412e-05
211      8.69816133e-10    8.00000000e-01    7.99999738e-01   -5.54793428e-02    1.00000000e+00    0.00000000e+00   -5.54793428e-02   -2.61958608e-10   -1.00000000e-03   -5.54793428e-05
212      8.79816133e-10    8.00000000e-01    7.99999750e-01   -5.55740078e-02    1.00000000e+00    0.00000000e+00   -5.55740078e-02   -2.50376341e-10   -1.00000000e-03   -5.55740078e-05
213      8.89816133e-10    8.00000000e-01    7.99999739e-01   -5.56514609e-02    1.00000000e+00    0.00000000e+00   -5.56514609e-02   -2.61272289e-10   -1.00000000e-03   -5.56514609e-05
214      8.99816133e-10    8.00000000e-01    7.99999749e-01   -5.57148316e-02    1.00000000e+00    0.00000000e+00   -5.57148316e-02   -2.51024846e-10   -1.00000000e-03   -5.57148316e-05
215      9.09816133e-10    8.00000000e-01    7.99999739e-01   -5.57666804e-02    1.00000000e+00    0.00000000e+00   -5.57666804e-02   -2.60665235e-10   -1.00000000e-03   -5.57666804e-05
216      9.19816133e-10    8.00000000e-01    7.99999748e-01   -5.58091022e-02    1.00000000e+00    0.00000000e+00   -5.58091022e-02   -2.51598792e-10   -1.00000000e-03   -5.58091022e-05
217      9.29816133e-10    8.00000000e-01    7.99999740e-01   -5.58438109e-02    1.00000000e+00    0.00000000e+00   -5.58438109e-02   -2.60128313e-10   -1.00000000e-03   -5.58438109e-05
218      9.39816133e-10    8.00000000e-01    7.99999748e-01   -5.58722089e-02    1.00000000e+00    0.00000000e+00   -5.58722089e-02   -2.52106771e-10   -1.00000000e-03   -5.58722089e-05
219      9.49816133e-10    8.00000000e-01    7.99999740e-01   -5.58954436e-02    1.00000000e+00    0.00000000e+00   -5.58954436e-02   -2.59653440e-10   -1.00000000e-03   -5.58954436e-05
220      9.59816133e-10    8.00000000e-01    7.99999747e-01   -5.59144539e-02    1.00000000e+00    0.00000000e+00   -5.59144539e-02   -2.52556385e-10   -1.00000000e-03   -5.59144539e-05
221      9.69816133e-10    8.00000000e-01    7.99999741e-01   -5.59300077e-02    1.00000000e+00    0.00000000e+00   -5.59300077e-02   -2.59233466e-10   -1.00000000e-03   -5.59300077e-05
222      9.79816133e-10    8.00000000e-01    7.99999747e-01   -5.59427336e-02    1.00000000e+00    0.00000000e+00   -5.59427336e-02   -2.52954361e-10   -1.00000000e-03   -5.59427336e-05
223      9.89816133e-10    8.00000000e-01    7.99999741e-01   -5.59531457e-02    1.00000000e+00    0.00000000e+00   -5.59531457e-02   -2.58862065e-10   -1.00000000e-03   -5.59531457e-05
224      9.99816133e-10    8.00000000e-01    7.99999747e-01   -5.59616646e-02    1.00000000e+00    0.00000000e+00   -5.59616646e-02   -2.53306649e-10   -1.00000000e-03   -5.59616646e-05
225      1.00981613e-09    8.00000000e-01    7.99999741e-01   -5.59686347e-02    1.00000000e+00    0.00000000e+00   -5.59686347e-02   -2.58533638e-10   -1.00000000e-03   -5.59686347e-05
226      1.01981613e-09    8.00000000e-01    7.99999746e-01   -5.59743375e-02    1.00000000e+00    0.00000000e+00   -5.59743375e-02   -2.53618514e-10   -1.00000000e-03   -5.59743375e-05
227      1.02981613e-09    8.00000000e-01    7.99999742e-01   -5.59790034e-02    1.00000000e+00    0.00000000e+00   -5.59790034e-02   -2.58243234e-10   -1.00000000e-03   -5.59790034e-05
228      1.03981613e-09    8.00000000e-01    7.99999746e-01   -5.59828210e-02    1.00000000e+00    0.00000000e+00   -5.59828210e-02   -2.53894614e-10   -1.00000000e-03   -5.59828210e-05
229      1.04981613e-09    8.00000000e-01    7.99999742e-01   -5.59859444e-02    1.00000000e+00    0.00000000e+00   -5.59859444e-02   -2.57986470e-10   -1.00000000e-03   -5.59859444e-05
230      1.05981613e-09    8.00000000e-01    7.99999746e-01   -5.59885000e-02    1.00000000e+00    0.00000000e+00   -5.59885000e-02   -2.54139071e-10   -1.00000000e-03   -5.59885000e-05
231      1.06981613e-09    8.00000000e-01    7.99999742e-01   -5.59905909e-02    1.00000000e+00    0.00000000e+00   -5.59905909e-02   -2.57759470e-10   -1.00000000e-03   -5.59905909e-05
232      1.07981613e-09    8.00000000e-01    7.99999746e-01   -5.59923016e-02    1.00000000e+00    0.00000000e+00   -5.59923016e-02   -2.54355532e-10   -1.00000000e-03   -5.59923016e-05
233      1.08981613e-09    8.00000000e-01    7.99999742e-01   -5.59937013e-02    1.00000000e+00    0.00000000e+00   -5.59937013e-02   -2.57558805e-10   -1.00000000e-03   -5.59937013e-05
234      1.09981613e-09    8.00000000e-01    7.99999745e-01   -5.59948466e-02    1.00000000e+00    0.00000000e+00   -5.59948466e-02   -2.54547223e-10   -1.00000000e-03   -5.59948466e-05
235      1.10981613e-09    8.00000000e-01    7.99999743e-01   -5.59957835e-02    1.00000000e+00    0.00000000e+00   -5.59957835e-02   -2.57381438e-10   -1.00000000e-03   -5.59957835e-05
236      1.11981613e-09    8.00000000e-01    7.99999745e-01   -5.59965502e-02    1.00000000e+00    0.00000000e+00   -5.59965502e-02   -2.54716998e-10   -1.00000000e-03   -5.59965502e-05
237      1.12981613e-09    8.00000000e-01    7.99999743e-01   -5.59971774e-02    1.00000000e+00    0.00000000e+00   -5.59971774e-02   -2.57224686e-10   -1.00000000e-03   -5.59971774e-05
238      1.13981613e-09    8.00000000e-01    7.99999745e-01   -5.59976906e-02    1.00000000e+00    0.00000000e+00   -5.59976906e-02   -2.54867382e-10   -1.00000000e-03   -5.59976906e-05
239      1.14981613e-09    8.00000000e-01    7.99999743e-01   -5.59981105e-02    1.00000000e+00    0.00000000e+00   -5.59981105e-02   -2.57086173e-10   -1.00000000e-03   -5.59981105e-05
240      1.15981613e-09    8.00000000e-01    7.99999745e-01   -5.59984540e-02    1.00000000e+00    0.00000000e+00   -5.59984540e-02   -2.55000611e-10   -1.00000000e-03   -5.59984540e-05
241      1.16981613e-09    8.00000000e-01    7.99999743e-01   -5.59987351e-02    1.00000000e+00    0.00000000e+00   -5.59987351e-02   -2.56963797e-10   -1.00000000e-03   -5.59987351e-05
242      1.17981613e-09    8.00000000e-01    7.99999745e-01   -5.59989651e-02    1.00000000e+00    0.00000000e+00   -5.59989651e-02   -2.55118662e-10   -1.00000000e-03   -5.59989651e-05
243      1.18981613e-09    8.00000000e-01    7.99999743e-01   -5.59991533e-02    1.00000000e+00    0.00000000e+00   -5.59991533e-02   -2.56855698e-10   -1.00000000e-03   -5.59991533e-05
244      1.19981613e-09    8.00000000e-01    7.99999745e-01   -5.59993072e-02    1.00000000e+00    0.00000000e+00   -5.59993072e-02   -2.55223283e-10   -1.00000000e-03   -5.59993072e-05
245      1.20981613e-09    8.00000000e-01    7.99999743e-01   -5.59994332e-02    1.00000000e+00    0.00000000e+00   -5.59994332e-02   -2.56760231e-10   -1.00000000e-03   -5.59994332e-05
246      1.21981613e-09    8.00000000e-01    7.99999745e-01   -5.59995362e-02    1.00000000e+00    0.00000000e+00   -5.59995362e-02   -2.55316022e-10   -1.00000000e-03   -5.59995362e-05
247      1.22981613e-09    8.00000000e-01    7.99999743e-01   -5.59996206e-02    1.00000000e+00    0.00000000e+00   -5.59996206e-02   -2.56675940e-10   -1.00000000e-03   -5.59996206e-05
248      1.23981613e-09    8.00000000e-01    7.99999745e-01   -5.59996895e-02    1.00000000e+00    0.00000000e+00   -5.59996895e-02   -2.55398249e-10   -1.00000000e-03   -5.59996895e-05
249      1.24981613e-09    8.00000000e-01    7.99999743e-01   -5.59997460e-02    1.00000000e+00    0.00000000e+00   -5.59997460e-02   -2.56601537e-10   -1.00000000e-03   -5.59997460e-05
250      1.25981613e-09    8.00000000e-01    7.99999745e-01   -5.59997922e-02    1.00000000e+00    0.00000000e+00   -5.59997922e-02   -2.55471174e-10   -1.00000000e-03   -5.59997922e-05
251      1.26981613e-09    8.00000000e-01    7.99999743e-01   -5.59998300e-02    1.00000000e+00    0.00000000e+00   -5.59998300e-02   -2.56535883e-10   -1.00000000e-03   -5.59998300e-05
252      1.27981613e-09    8.00000000e-01    7.99999744e-01   -5.59998609e-02    1.00000000e+00    0.00000000e+00   -5.59998609e-02   -2.55535871e-10   -1.00000000e-03   -5.59998609e-05
253      1.28981613e-09    8.00000000e-01    7.99999744e-01   -5.59998862e-02    1.00000000e+00    0.00000000e+00   -5.59998862e-02   -2.56477970e-10   -1.00000000e-03   -5.59998862e-05
254      1.29981613e-09    8.00000000e-01    7.99999744e-01   -5.59999069e-02    1.00000000e+00    0.00000000e+00   -5.59999069e-02   -2.55593286e-10   -1.00000000e-03   -5.59999069e-05
255      1.30981613e-09    8.00000000e-01    7.99999744e-01   -5.59999238e-02    1.00000000e+00    0.00000000e+00   -5.59999238e-02   -2.56426906e-10   -1.00000000e-03   -5.59999238e-05
256      1.31981613e-09    8.00000000e-01    7.99999744e-01   -5.59999377e-02    1.00000000e+00    0.00000000e+00   -5.59999377e-02   -2.55644260e-10   -1.00000000e-03   -5.59999377e-05
257      1.32981613e-09    8.00000000e-01    7.99999744e-01   -5.59999490e-02    1.00000000e+00    0.00000000e+00   -5.59999490e-02   -2.56381900e-10   -1.00000000e-03   -5.59999490e-05
258      1.33981613e-09    8.00000000e-01    7.99999744e-01   -5.59999583e-02    1.00000000e+00    0.00000000e+00   -5.59999583e-02   -2.55689534e-10   -1.00000000e-03   -5.59999583e-05
259      1.34981613e-09    8.00000000e-01    7.99999744e-01   -5.59999659e-02    1.00000000e+00    0.00000000e+00   -5.59999659e-02   -2.56342256e-10   -1.00000000e-03   -5.59999659e-05
260      1.35981613e-09    8.00000000e-01    7.99999744e-01   -5.59999721e-02    1.00000000e+00    0.00000000e+00   -5.59999721e-02   -2.55729765e-10   -1.00000000e-03   -5.59999721e-05
261      1.36981613e-09    8.00000000e-01    7.99999744e-01   -5.59999771e-02    1.00000000e+00    0.00000000e+00   -5.59999771e-02   -2.56307355e-10   -1.00000000e-03   -5.59999771e-05
262      1.37981613e-09    8.00000000e-01    7.99999744e-01   -5.59999813e-02    1.00000000e+00    0.00000000e+00   -5.59999813e-02   -2.55765535e-10   -1.00000000e-03   -5.59999813e-05
263      1.38981613e-09    8.00000000e-01    7.99999744e-01   -5.59999847e-02    1.00000000e+00    0.00000000e+00   -5.59999847e-02   -2.56276651e-10   -1.00000000e-03   -5.59999847e-05
264      1.39981613e-09    8.00000000e-01    7.99999744e-01   -5.59999875e-02    1.00000000e+00    0.00000000e+00   -5.59999875e-02   -2.55797357e-10   -1.00000000e-03   -5.59999875e-05
265      1.40981613e-09    8.00000000e-01    7.99999744e-01   -5.59999898e-02    1.00000000e+00    0.00000000e+00   -5.59999898e-02   -2.56249660e-10   -1.00000000e-03   -5.59999898e-05
266      1.41981613e-09    8.00000000e-01    7.99999744e-01   -5.59999916e-02    1.00000000e+00    0.00000000e+00   -5.59999916e-02   -2.55825687e-10   -1.00000000e-03   -5.59999916e-05
267      1.42981613e-09    8.00000000e-01    7.99999744e-01   -5.59999931e-02    1.00000000e+00    0.00000000e+00   -5.59999931e-02   -2.56225954e-10   -1.00000000e-03   -5.59999931e-05
268      1.43981613e-09    8.00000000e-01    7.99999744e-01   -5.59999944e-02    1.00000000e+00    0.00000000e+00   -5.59999944e-02   -2.55850927e-10   -1.00000000e-03   -5.59999944e-05
269      1.44981613e-09    8.00000000e-01    7.99999744e-01   -5.59999954e-02    1.00000000e+00    0.00000000e+00   -5.59999954e-02   -2.56205154e-10   -1.00000000e-03   -5.59999954e-05
270      1.45981613e-09    8.00000000e-01    7.99999744e-01   -5.59999962e-02    1.00000000e+00    0.00000000e+00   -5.59999962e-02   -2.55873433e-10   -1.00000000e-03   -5.59999962e-05
271      1.46981613e-09    8.00000000e-01    7.99999744e-01   -5.59999969e-02    1.00000000e+00    0.00000000e+00   -5.59999969e-02   -2.56186926e-10   -1.00000000e-03   -5.59999969e-05
272      1.47981613e-09    8.00000000e-01    7.99999744e-01   -5.59999975e-02    1.00000000e+00    0.00000000e+00   -5.59999975e-02   -2.55893520e-10   -1.00000000e-03   -5.59999975e-05
273      1.48981613e-09    8.00000000e-01    7.99999744e-01   -5.59999979e-02    1.00000000e+00    0.00000000e+00   -5.59999979e-02   -2.56170973e-10   -1.00000000e-03   -5.59999979e-05
274      1.49981613e-09    8.00000000e-01    7.99999744e-01   -5.59999983e-02    1.00000000e+00    0.00000000e+00   -5.59999983e-02   -2.55911466e-10   -1.00000000e-03   -5.59999983e-05
275      1.50981613e-09    8.00000000e-01    7.99999744e-01   -5.59999986e-02    1.00000000e+00    0.00000000e+00   -5.59999986e-02   -2.56157034e-10   -1.00000000e-03   -5.59999986e-05
276      1.51981613e-09    8.00000000e-01    7.99999744e-01   -5.59999989e-02    1.00000000e+00    0.00000000e+00   -5.59999989e-02   -2.55927520e-10   -1.00000000e-03   -5.59999989e-05
277      1.52981613e-09    8.00000000e-01    7.99999744e-01   -5.59999991e-02    1.00000000e+00    0.00000000e+00   -5.59999991e-02   -2.56144875e-10   -1.00000000e-03   -5.59999991e-05
278      1.53981613e-09    8.00000000e-01    7.99999744e-01   -5.59999992e-02    1.00000000e+00    0.00000000e+00   -5.59999992e-02   -2.55941898e-10   -1.00000000e-03   -5.59999992e-05
279      1.54981613e-09    8.00000000e-01    7.99999744e-01   -5.59999994e-02    1.00000000e+00    0.00000000e+00   -5.59999994e-02   -2.56134293e-10   -1.00000000e-03   -5.59999994e-05
280      1.55981613e-09    8.00000000e-01    7.99999744e-01   -5.59999995e-02    1.00000000e+00    0.00000000e+00   -5.59999995e-02   -2.55954794e-10   -1.00000000e-03   -5.59999995e-05
281      1.56981613e-09    8.00000000e-01    7.99999744e-01   -5.59999996e-02    1.00000000e+00    0.00000000e+00   -5.59999996e-02   -2.56125104e-10   -1.00000000e-03   -5.59999996e-05
282      1.57981613e-09    8.00000000e-01    7.99999744e-01   -5.59999997e-02    1.00000000e+00    0.00000000e+00   -5.59999997e-02   -2.55966378e-10   -1.00000000e-03   -5.59999997e-05
